Effective date ,consumer discretionary,consumer staples,materials,industrials,energy,financials,utilities
2009-06-02,191.68,245.39,169.55,205.89,407.69,163.32,137.91
2009-06-03,189.78,244.0,163.56,201.82,394.07,160.88,135.46
2009-06-04,189.27,244.23,167.18,205.43,401.98,167.26,136.6
2009-06-05,188.8,243.43,165.28,207.06,399.3,164.84,136.77
2009-06-08,189.57,243.58,163.7,206.74,399.3,166.63,135.75
2009-06-09,191.05,241.96,167.48,206.5,402.69,167.52,135.1
2009-06-10,189.06,240.08,167.62,205.24,405.58,164.92,137.25
2009-06-11,187.24,239.8,169.79,205.11,412.75,166.39,140.0
2009-06-12,187.55,241.16,167.67,205.52,408.76,167.54,141.96
2009-06-15,183.48,236.16,161.79,199.07,399.34,162.61,138.93
2009-06-16,179.17,233.49,157.93,196.04,391.47,159.95,138.43
2009-06-17,180.9,234.56,155.96,194.37,386.01,155.84,138.25
2009-06-18,180.41,239.08,157.17,194.04,385.37,159.71,141.39
2009-06-19,182.02,237.46,156.94,194.02,382.06,162.42,139.7
2009-06-22,177.11,235.56,148.65,187.1,364.46,152.4,139.7
2009-06-23,175.78,234.8,151.19,186.61,367.22,155.01,138.33
2009-06-24,176.74,235.27,152.4,187.09,367.32,156.73,139.38
2009-06-25,181.9,238.82,155.57,192.67,375.49,159.38,141.78
2009-06-26,181.11,238.6,155.41,192.08,371.78,160.35,141.1
2009-06-29,182.93,240.18,156.51,193.6,376.73,162.58,142.88
2009-06-30,182.15,238.18,154.48,191.29,373.84,160.76,141.9
2009-07-01,182.83,242.23,154.77,192.46,374.67,159.96,143.77
2009-07-02,176.08,238.16,150.29,185.95,361.26,153.55,139.07
2009-07-06,176.35,241.76,149.31,186.17,357.08,154.77,140.45
2009-07-07,171.91,239.25,145.57,180.01,348.31,151.8,137.42
2009-07-08,173.15,239.9,145.12,179.44,347.88,149.24,136.94
2009-07-09,174.29,238.5,146.53,180.42,351.63,151.26,137.46
2009-07-10,173.75,237.35,145.92,180.96,347.64,149.33,136.94
2009-07-13,177.06,240.94,149.89,185.83,353.23,159.06,139.15
2009-07-14,179.75,241.9,150.97,188.05,357.59,158.56,140.16
2009-07-15,184.71,246.43,157.06,194.37,370.06,165.07,142.97
2009-07-16,186.92,247.26,159.08,197.81,373.69,164.67,143.25
2009-07-17,187.12,247.87,159.75,194.85,375.08,163.39,142.18
2009-07-20,191.47,248.29,163.21,198.92,381.22,164.73,143.45
2009-07-21,190.73,248.11,165.35,198.26,385.34,163.42,145.03
2009-07-22,192.55,247.44,165.98,198.91,381.39,163.18,144.21
2009-07-23,197.12,250.32,171.54,203.65,392.44,168.02,147.92
2009-07-24,196.78,252.19,172.7,203.45,396.19,167.45,150.1
2009-07-27,197.23,252.13,173.34,204.96,397.45,169.94,149.83
2009-07-28,197.28,251.96,171.88,204.79,391.31,169.31,147.31
2009-07-29,195.64,252.97,168.34,203.42,383.22,168.88,146.82
2009-07-30,198.93,253.51,173.43,208.0,387.36,173.36,148.7
2009-07-31,199.22,252.85,175.04,208.97,389.92,174.88,147.13
2009-08-03,203.1,253.0,181.12,213.27,398.78,179.55,148.23
2009-08-04,203.62,253.82,180.92,214.35,397.94,183.26,146.48
2009-08-05,202.42,251.29,182.28,212.9,393.8,189.37,145.12
2009-08-06,202.19,249.12,181.21,214.15,390.8,188.06,145.38
2009-08-07,208.89,250.23,182.07,219.56,390.51,193.14,146.58
2009-08-10,206.44,250.68,179.1,217.11,391.49,191.88,146.87
2009-08-11,204.31,249.98,178.71,214.31,384.94,185.1,146.54
2009-08-12,206.28,249.96,180.1,218.0,389.84,188.83,147.24
2009-08-13,206.68,250.86,183.91,218.43,392.69,192.53,147.01
2009-08-14,203.48,250.6,178.97,215.15,387.28,191.58,146.97
2009-08-17,197.04,248.37,172.3,208.95,375.29,183.42,145.0
2009-08-18,199.73,249.24,174.83,211.84,378.62,186.95,145.21
2009-08-19,201.63,250.77,176.68,211.69,385.82,186.85,146.17
2009-08-20,203.21,252.21,177.35,214.3,389.24,191.7,147.13
2009-08-21,207.34,254.96,181.93,219.71,399.68,195.8,150.02
2009-08-24,205.39,254.61,180.41,219.98,404.91,194.0,150.28
2009-08-25,207.88,254.99,179.75,221.41,399.42,196.17,149.56
2009-08-26,208.81,255.91,178.89,219.38,401.55,195.93,149.33
2009-08-27,209.5,255.39,179.95,221.22,400.05,197.83,148.94
2009-08-28,209.28,254.03,181.06,220.18,398.61,198.13,148.92
2009-08-31,205.86,254.89,178.47,217.62,391.31,197.37,147.38
2009-09-01,201.76,252.16,173.73,213.49,385.13,186.98,146.32
2009-09-02,200.69,252.55,174.68,212.42,383.23,185.16,145.07
2009-09-03,203.32,253.65,177.52,215.54,384.81,189.4,145.54
2009-09-04,206.29,255.46,180.02,219.84,390.64,190.97,146.03
2009-09-08,208.38,257.61,182.71,222.6,400.71,192.16,146.19
2009-09-09,210.69,257.41,183.69,226.05,401.19,194.92,146.03
2009-09-10,213.68,259.14,184.87,228.1,407.19,196.71,146.09
2009-09-11,212.71,259.73,184.56,229.1,407.32,195.1,145.57
2009-09-14,213.65,259.72,187.39,231.81,409.52,197.93,147.82
2009-09-15,214.53,258.14,191.7,234.67,412.43,198.11,148.94
2009-09-16,218.64,259.82,194.33,238.37,421.72,204.83,151.19
2009-09-17,217.81,259.72,193.41,237.98,419.09,204.07,150.33
2009-09-18,219.47,262.67,193.2,237.96,418.9,203.94,150.85
2009-09-21,218.27,262.3,191.52,236.73,415.11,202.08,150.21
2009-09-22,218.88,262.29,193.73,238.8,420.86,206.62,149.9
2009-09-23,215.96,262.21,189.96,236.55,412.84,202.32,149.32
2009-09-24,213.99,261.06,186.17,233.16,407.32,198.73,149.14
2009-09-25,212.13,260.43,184.02,230.64,406.91,196.53,148.63
2009-09-28,216.38,261.61,187.77,234.37,413.82,203.28,149.96
2009-09-29,217.42,262.75,187.86,233.95,411.47,202.2,150.22
2009-09-30,216.48,263.19,186.92,231.92,409.31,201.18,148.93
2009-10-01,211.5,260.72,179.73,225.94,397.97,192.38,146.28
2009-10-02,208.77,262.17,178.67,222.67,395.32,192.23,144.99
2009-10-05,212.42,262.68,182.32,226.82,404.04,198.57,146.77
2009-10-06,215.59,264.93,185.83,229.3,412.65,201.02,147.8
2009-10-07,215.77,265.82,186.25,228.67,415.21,203.03,147.53
2009-10-08,219.08,267.34,189.99,231.43,424.61,203.45,147.83
2009-10-09,219.11,267.92,190.45,232.63,425.14,205.1,148.77
2009-10-12,219.27,268.33,190.92,232.48,430.39,206.96,149.52
2009-10-13,220.23,267.72,191.87,232.38,430.5,204.67,148.66
2009-10-14,223.62,269.1,195.74,238.5,438.34,211.69,149.19
2009-10-15,223.89,271.35,196.56,239.2,446.93,210.29,150.5
2009-10-16,222.64,272.4,193.84,237.08,446.72,204.75,150.88
2009-10-19,225.71,273.85,196.5,239.22,452.23,205.69,153.13
2009-10-20,223.26,273.38,194.32,237.52,448.37,204.3,151.36
2009-10-21,220.03,271.04,191.73,235.44,447.34,200.41,151.63
2009-10-22,223.7,271.53,194.41,237.29,450.75,206.26,152.08
2009-10-23,222.07,268.57,190.43,233.25,441.69,203.05,149.56
2009-10-26,220.89,266.49,185.77,230.86,435.23,197.95,147.61
2009-10-27,217.21,266.97,184.12,228.46,439.85,196.58,147.12
2009-10-28,211.21,265.94,178.3,223.48,427.15,190.23,145.6
2009-10-29,216.96,270.67,183.98,227.92,437.49,198.47,146.97
2009-10-30,211.1,265.94,176.96,221.11,422.22,189.03,144.15
2009-11-02,213.01,268.71,178.76,223.23,424.18,190.61,143.75
2009-11-03,213.58,266.94,180.97,226.44,428.84,191.43,143.44
2009-11-04,213.3,268.14,180.84,226.11,428.29,188.54,144.42
2009-11-05,218.79,269.7,185.21,231.69,435.18,193.32,146.85
2009-11-06,221.02,270.62,185.78,234.52,434.26,192.45,146.48
2009-11-09,225.88,274.59,191.78,240.3,440.95,199.43,149.01
2009-11-10,226.02,274.72,192.07,239.59,441.12,198.54,149.49
2009-11-11,227.1,275.45,193.83,240.82,441.36,201.31,149.12
2009-11-12,224.8,273.97,192.61,238.4,432.36,197.6,147.12
2009-11-13,228.29,275.84,193.66,239.96,435.31,197.05,148.3
2009-11-16,232.06,277.83,198.05,244.79,445.97,199.48,150.21
2009-11-17,230.42,278.29,199.91,244.72,445.81,199.62,149.66
2009-11-18,229.63,278.26,199.7,243.68,444.59,201.4,148.99
2009-11-19,226.94,277.34,196.67,240.04,435.4,197.33,147.15
2009-11-20,225.68,277.47,196.44,239.33,431.55,196.2,147.5
2009-11-23,227.68,280.28,198.29,242.96,438.4,199.08,149.53
2009-11-24,227.27,280.42,197.73,242.27,440.27,197.58,150.04
2009-11-25,229.52,280.44,200.63,243.88,444.57,197.17,151.4
2009-11-27,226.11,277.47,195.72,239.94,433.84,191.76,148.95
2009-11-30,225.31,276.11,197.04,240.3,434.25,197.02,150.16
2009-12-01,228.31,279.78,200.21,243.76,440.51,197.21,152.86
2009-12-02,228.96,279.74,202.5,243.45,437.18,196.98,154.87
2009-12-03,227.29,277.6,199.09,241.8,430.92,192.92,155.35
2009-12-04,228.97,278.86,196.7,245.34,427.47,196.33,154.7
2009-12-07,229.99,279.19,196.85,245.18,426.16,193.17,155.83
2009-12-08,228.22,275.99,193.48,241.92,418.75,191.45,155.22
2009-12-09,227.8,276.01,196.06,241.95,419.29,192.2,155.78
2009-12-10,230.97,277.26,195.44,242.8,422.97,191.81,157.6
2009-12-11,233.33,278.25,195.72,245.18,423.35,193.14,160.21
2009-12-14,235.4,279.2,198.55,248.08,424.07,194.27,160.87
2009-12-15,234.63,277.98,196.32,247.35,424.43,190.95,160.27
2009-12-16,235.02,276.93,198.31,246.5,426.43,192.23,159.63
2009-12-17,232.2,273.36,193.76,244.09,423.43,188.75,158.68
2009-12-18,233.42,272.55,193.95,243.62,424.6,191.37,159.39
2009-12-21,236.35,274.65,196.21,245.36,429.14,194.2,159.98
2009-12-22,236.71,275.84,197.54,245.63,431.06,194.79,158.9
2009-12-23,237.68,276.17,200.46,245.68,433.11,194.1,159.14
2009-12-24,237.95,277.0,202.03,246.7,435.2,195.77,160.26
2009-12-28,237.89,277.39,202.4,246.4,436.43,195.17,160.5
2009-12-29,238.39,277.67,202.12,246.88,433.48,194.35,160.32
2009-12-30,237.4,277.45,202.34,246.22,433.67,194.5,160.43
2009-12-31,235.07,274.3,199.81,242.99,429.95,193.78,157.99
2010-01-04,236.46,277.0,205.36,247.11,442.08,197.79,158.33
2010-01-05,237.62,276.7,206.43,247.99,445.6,201.15,156.51
2010-01-06,237.59,276.35,209.57,248.49,450.2,202.0,157.28
2010-01-07,239.63,276.28,208.61,251.72,449.2,206.21,156.43
2010-01-08,239.6,274.87,210.75,255.56,451.47,205.09,156.23
2010-01-11,239.36,275.98,210.34,258.55,451.99,205.15,157.95
2010-01-12,236.37,277.45,206.27,256.48,445.74,201.88,157.36
2010-01-13,238.55,279.31,208.15,257.7,447.49,204.24,158.78
2010-01-14,238.65,279.16,206.13,257.55,448.26,205.54,158.29
2010-01-15,236.51,277.34,203.93,254.39,444.78,201.35,157.27
2010-01-19,239.29,279.1,207.16,256.63,448.58,203.64,159.11
2010-01-20,236.48,276.34,204.04,253.42,440.79,203.37,157.43
2010-01-21,233.42,272.21,195.21,247.82,432.0,197.35,155.21
2010-01-22,229.1,271.3,190.8,244.05,422.56,190.93,151.84
2010-01-25,229.88,271.85,192.29,245.17,425.17,191.94,152.69
2010-01-26,230.09,271.86,190.22,244.88,423.12,188.7,153.26
2010-01-27,230.9,272.18,188.72,245.34,420.67,193.07,152.47
2010-01-28,229.42,271.5,185.17,242.38,416.41,192.29,150.82
2010-01-29,228.13,270.88,182.5,240.06,410.57,190.92,149.93
2010-02-01,230.65,273.05,189.19,243.54,422.67,193.98,151.04
2010-02-02,234.01,276.57,189.93,248.19,428.65,196.15,152.29
2010-02-03,234.37,275.15,188.09,247.29,425.41,193.51,151.14
2010-02-04,227.68,268.74,180.87,239.72,408.83,185.48,147.15
2010-02-05,226.61,268.52,184.01,238.37,408.35,187.74,146.75
2010-02-08,225.69,267.64,181.19,235.72,404.65,183.6,145.12
2010-02-09,228.87,271.35,185.73,239.79,412.73,185.62,146.51
2010-02-10,227.83,270.88,184.36,239.15,410.57,187.15,145.68
2010-02-11,230.32,273.26,187.25,242.68,417.06,187.56,146.45
2010-02-12,230.29,272.61,187.1,240.95,414.74,187.02,145.48
2010-02-16,234.07,275.89,191.72,246.32,425.77,191.63,148.18
2010-02-17,235.98,277.91,191.81,247.86,424.3,192.36,147.8
2010-02-18,237.44,279.87,194.05,250.33,426.43,193.44,148.66
2010-02-19,238.26,280.11,194.93,251.53,427.13,194.6,150.78
2010-02-22,237.96,279.68,194.02,251.67,421.51,196.82,149.79
2010-02-23,236.63,278.1,190.67,248.59,415.17,193.31,148.58
2010-02-24,239.77,280.08,190.49,250.89,418.37,196.68,148.67
2010-02-25,239.65,279.68,190.13,250.1,417.62,196.03,148.24
2010-02-26,240.22,278.19,190.2,251.04,418.27,197.43,147.14
2010-03-01,244.1,280.05,193.19,253.45,422.25,198.16,149.09
2010-03-02,243.37,281.13,195.1,254.14,425.58,198.73,149.78
2010-03-03,243.43,281.48,197.09,254.51,426.39,198.83,149.64
2010-03-04,245.8,282.67,197.58,255.59,424.77,200.65,149.77
2010-03-05,249.68,284.11,200.26,259.48,432.46,204.73,151.42
2010-03-08,250.56,283.07,200.0,258.25,431.77,205.04,151.31
2010-03-09,250.35,282.58,198.97,260.33,432.04,205.6,150.89
2010-03-10,251.17,281.99,198.86,261.27,434.77,207.91,151.07
2010-03-11,252.57,282.13,199.76,262.06,434.7,209.8,151.44
2010-03-12,253.16,282.24,200.97,263.93,434.42,208.94,150.4
2010-03-15,253.48,284.62,200.41,264.56,430.27,208.78,151.12
2010-03-16,254.9,285.7,203.47,267.68,433.96,211.43,152.71
2010-03-17,256.14,287.12,204.82,268.69,438.74,213.74,153.24
2010-03-18,256.24,287.05,203.39,270.62,433.63,212.76,152.57
2010-03-19,254.68,286.82,201.38,269.65,429.54,211.19,152.26
2010-03-22,258.02,287.92,203.98,270.25,428.2,212.41,151.31
2010-03-23,259.14,290.31,206.54,273.22,429.62,214.04,151.78
2010-03-24,257.93,287.39,205.92,271.7,426.79,214.4,150.29
2010-03-25,259.31,287.5,201.86,271.14,420.45,215.32,149.27
2010-03-26,260.7,287.83,203.45,271.96,421.22,215.55,149.65
2010-03-29,260.65,289.3,205.25,274.32,428.62,215.96,151.41
2010-03-30,260.72,289.61,205.62,274.84,428.63,214.39,151.17
2010-03-31,258.69,288.13,204.62,273.25,430.31,214.75,150.7
2010-04-01,260.6,289.58,208.31,274.84,437.34,216.74,152.66
2010-04-05,263.67,289.37,210.79,276.91,444.53,218.9,153.51
2010-04-06,264.07,288.42,211.27,276.92,444.59,221.19,154.85
2010-04-07,262.69,286.85,209.77,275.31,440.15,220.0,153.42
2010-04-08,265.38,286.84,210.34,276.23,442.81,221.83,152.53
2010-04-09,267.72,288.63,210.95,277.66,447.72,222.82,153.37
2010-04-12,267.71,288.92,209.94,278.51,449.05,223.83,153.91
2010-04-13,269.26,288.86,209.25,279.23,446.97,223.83,153.36
2010-04-14,273.18,288.9,210.62,282.73,451.18,229.75,153.41
2010-04-15,274.24,288.16,210.56,285.38,451.14,228.64,153.13
2010-04-16,270.49,287.31,206.85,280.71,444.25,219.93,151.48
2010-04-19,271.2,288.46,207.35,280.73,445.05,222.35,151.74
2010-04-20,274.25,288.72,207.72,282.79,453.57,225.26,153.47
2010-04-21,275.79,288.94,207.43,285.3,452.82,224.05,153.7
2010-04-22,280.38,288.18,209.02,287.2,452.51,225.33,154.24
2010-04-23,281.64,287.82,211.69,289.22,462.89,226.22,155.53
2010-04-26,283.24,287.14,211.85,289.92,461.89,222.31,154.93
2010-04-27,275.08,282.34,205.04,282.46,449.04,214.87,152.18
2010-04-28,274.28,283.95,207.07,284.8,453.88,217.64,153.6
2010-04-29,279.93,285.12,208.73,290.73,454.39,223.06,153.65
2010-04-30,274.27,283.64,205.47,284.43,449.37,217.54,154.37
2010-05-03,279.92,285.19,205.42,290.41,453.62,221.54,156.43
2010-05-04,271.71,282.47,198.15,280.85,441.82,215.53,153.57
2010-05-05,267.8,283.41,196.53,276.75,435.3,214.51,152.44
2010-05-06,258.35,276.68,190.47,267.43,420.46,205.69,148.33
2010-05-07,253.44,275.24,187.97,261.86,414.04,203.16,147.45
2010-05-10,266.79,282.91,196.98,276.73,430.41,214.5,151.84
2010-05-11,266.8,282.66,194.79,276.13,427.01,213.47,152.13
2010-05-12,270.39,284.45,198.49,281.66,432.43,215.84,153.42
2010-05-13,264.69,283.13,195.98,277.67,429.09,212.25,152.58
2010-05-14,260.2,280.58,191.03,271.74,420.64,206.47,151.31
2010-05-17,261.83,283.03,190.74,270.9,416.64,206.46,151.45
2010-05-18,257.06,281.72,187.93,267.24,413.59,200.69,149.95
2010-05-19,255.07,281.18,187.22,263.89,409.48,201.04,148.52
2010-05-20,245.36,272.16,178.96,251.89,391.33,191.56,143.75
2010-05-21,249.92,273.23,183.4,255.78,398.03,198.5,144.55
2010-05-24,247.97,271.14,180.37,251.72,389.39,192.78,143.27
2010-05-25,250.06,268.56,183.19,251.31,389.15,194.39,142.28
2010-05-26,249.39,266.19,181.74,251.96,388.1,193.14,142.05
2010-05-27,258.18,271.37,188.84,260.34,404.39,201.74,144.96
2010-05-28,254.68,270.21,185.64,256.48,396.31,197.42,144.92
2010-06-01,250.66,269.71,179.81,251.1,379.47,193.31,141.65
2010-06-02,256.71,274.27,185.27,257.34,395.72,199.19,144.66
2010-06-03,257.65,274.55,183.16,258.67,400.02,198.15,146.06
2010-06-04,247.9,267.51,175.96,246.83,386.22,190.3,141.74
2010-06-07,243.34,265.67,173.03,240.54,383.16,186.43,142.47
2010-06-08,245.24,269.57,177.34,242.95,390.36,190.19,144.33
2010-06-09,245.24,269.15,176.83,242.59,385.37,188.35,143.38
2010-06-10,253.2,273.27,183.04,251.18,404.29,194.63,147.22
2010-06-11,253.61,271.2,185.2,252.44,406.05,195.34,147.19
2010-06-14,253.98,272.21,183.36,252.07,403.99,194.04,147.79
2010-06-15,260.06,275.24,188.08,259.66,414.93,199.02,150.78
2010-06-16,258.45,273.81,187.94,259.18,414.32,199.06,151.67
2010-06-17,256.79,275.71,187.37,259.65,414.53,198.78,152.8
2010-06-18,256.14,275.25,188.31,260.57,417.09,199.84,152.99
2010-06-21,253.86,274.37,189.14,261.35,416.11,199.3,151.81
2010-06-22,248.21,271.52,184.91,254.98,404.86,196.29,148.06
2010-06-23,248.3,272.25,185.04,253.87,400.96,195.7,146.49
2010-06-24,242.17,269.8,180.62,249.34,392.71,191.65,146.02
2010-06-25,242.48,265.64,183.16,250.77,392.5,197.03,146.47
2010-06-28,241.18,268.66,181.14,249.36,387.47,195.27,147.47
2010-06-29,232.44,264.65,174.73,239.65,375.65,187.69,144.46
2010-06-30,229.71,262.64,172.46,238.29,373.36,185.64,143.44
2010-07-01,231.55,263.15,171.31,236.96,371.82,184.07,142.97
2010-07-02,228.89,262.4,170.73,234.5,371.08,182.08,143.04
2010-07-06,228.84,263.78,170.83,234.75,375.03,183.12,144.71
2010-07-07,235.33,268.93,177.51,243.16,387.15,191.24,149.22
2010-07-08,237.1,272.9,180.17,246.38,392.22,192.47,150.37
2010-07-09,239.36,272.96,184.44,248.32,393.94,195.51,151.32
2010-07-12,239.76,273.77,182.5,247.06,393.4,195.55,151.81
2010-07-13,245.73,275.84,186.52,251.68,398.15,200.62,152.33
2010-07-14,244.41,276.37,186.64,252.29,397.13,198.79,152.43
2010-07-15,245.23,276.88,186.44,252.13,397.27,198.6,153.38
2010-07-16,236.56,273.24,181.01,243.51,386.77,189.92,150.86
2010-07-19,238.79,273.3,181.31,244.95,390.53,189.97,153.09
2010-07-20,242.32,277.33,186.58,248.91,397.97,192.15,154.37
2010-07-21,237.99,274.65,185.75,248.02,392.6,188.71,152.19
2010-07-22,245.27,277.05,190.09,255.81,401.21,194.56,154.68
2010-07-23,248.45,279.73,193.84,260.94,402.3,195.94,154.82
2010-07-26,252.17,280.96,194.85,265.46,406.57,198.98,155.84
2010-07-27,249.13,282.08,193.61,263.47,405.07,199.19,158.35
2010-07-28,247.33,280.58,192.6,262.84,404.51,197.32,157.49
2010-07-29,245.88,277.51,192.61,262.36,404.16,197.97,154.95
2010-07-30,247.48,277.97,193.56,262.83,403.14,197.92,153.97
2010-08-02,252.68,281.22,198.69,268.04,417.48,203.0,157.04
2010-08-03,249.29,279.28,195.38,266.84,418.28,200.73,156.59
2010-08-04,253.05,280.01,196.84,268.75,420.44,201.28,156.73
2010-08-05,253.67,278.96,197.5,269.03,420.81,200.52,156.8
2010-08-06,252.49,279.72,196.87,267.63,415.95,198.87,156.97
2010-08-09,254.69,281.18,197.73,269.19,418.33,200.06,157.61
2010-08-10,252.62,281.88,195.81,267.08,415.02,197.99,158.29
2010-08-11,245.75,276.88,189.24,257.15,402.8,190.88,155.11
2010-08-12,244.84,276.43,190.12,255.0,400.82,189.7,154.5
2010-08-13,242.27,276.33,189.39,254.38,399.46,189.09,155.0
2010-08-16,242.29,276.41,190.24,254.29,399.74,188.69,155.08
2010-08-17,245.89,278.53,194.64,258.84,405.59,190.08,156.47
2010-08-18,248.16,278.78,195.35,259.21,401.23,190.85,155.66
2010-08-19,243.72,275.61,191.14,253.7,395.2,186.26,153.49
2010-08-20,243.29,275.47,190.45,252.08,390.41,185.83,153.81
2010-08-23,241.3,276.12,188.48,249.29,391.19,184.72,154.7
2010-08-24,237.18,275.17,184.09,244.39,385.57,181.56,155.15
2010-08-25,239.49,275.44,184.61,243.97,384.56,182.08,154.71
2010-08-26,237.77,273.55,184.65,243.24,380.6,180.48,154.0
2010-08-27,241.46,275.32,190.07,248.36,391.05,184.71,156.92
2010-08-30,237.16,272.95,187.41,244.29,385.01,180.61,154.71
2010-08-31,237.42,273.56,188.05,243.55,384.14,182.27,155.34
2010-09-01,245.43,278.09,193.48,252.96,398.13,189.29,158.77
2010-09-02,249.84,279.67,195.55,256.29,401.61,191.08,158.52
2010-09-03,253.62,281.39,197.99,259.97,405.43,195.19,159.48
2010-09-07,249.53,280.42,196.32,257.62,399.02,190.56,158.59
2010-09-08,251.21,281.39,197.62,260.22,402.41,192.73,157.87
2010-09-09,251.37,282.3,197.06,260.55,403.26,194.95,159.03
2010-09-10,253.67,283.9,198.4,262.48,407.17,195.1,158.29
2010-09-13,256.56,283.73,201.47,265.25,409.45,199.52,158.91
2010-09-14,256.9,283.87,201.32,264.37,408.36,197.54,158.62
2010-09-15,257.5,285.86,201.19,264.63,407.6,198.27,157.8
2010-09-16,257.33,285.95,201.99,263.84,406.09,197.56,157.08
2010-09-17,258.13,285.55,202.05,266.17,404.25,196.53,156.88
2010-09-20,263.07,288.3,203.28,270.21,411.3,200.52,158.92
2010-09-21,261.97,287.97,202.41,270.63,410.89,198.45,158.11
2010-09-22,260.23,288.25,203.14,269.32,408.81,195.26,159.12
2010-09-23,258.91,286.37,201.11,265.31,405.65,191.43,157.5
2010-09-24,265.64,289.95,206.01,272.75,414.52,196.72,159.99
2010-09-27,263.96,288.38,204.53,270.6,412.71,194.39,160.21
2010-09-28,265.94,290.6,204.59,272.07,415.9,195.0,160.53
2010-09-29,264.2,289.54,202.83,272.0,418.86,193.39,159.96
2010-09-30,263.53,288.27,202.21,270.82,419.27,193.18,159.37
2010-10-01,263.76,289.06,204.64,271.21,424.76,195.21,160.41
2010-10-04,263.12,288.02,201.7,268.19,420.12,193.76,159.87
2010-10-05,268.55,291.06,207.33,275.49,429.87,198.34,161.67
2010-10-06,267.11,292.09,208.94,277.11,433.31,198.27,160.95
2010-10-07,267.77,290.62,207.08,276.72,431.7,197.42,161.13
2010-10-08,270.67,291.31,211.27,278.98,436.62,197.62,161.55
2010-10-11,270.95,291.49,210.97,278.23,437.29,197.42,161.61
2010-10-12,271.43,292.22,211.52,278.01,436.78,199.91,161.07
2010-10-13,271.97,294.67,215.05,282.1,441.52,199.9,161.58
2010-10-14,271.57,294.77,213.18,281.07,441.28,196.27,161.34
2010-10-15,273.39,295.45,213.89,278.62,442.47,192.92,161.88
2010-10-18,272.97,296.2,214.46,279.0,446.05,197.43,163.28
2010-10-19,268.95,293.21,209.63,274.76,435.4,194.66,162.29
2010-10-20,272.15,295.06,213.76,278.43,441.47,196.84,163.56
2010-10-21,274.08,296.05,213.86,280.41,440.86,196.47,162.76
2010-10-22,275.46,296.8,212.54,280.55,444.07,196.61,161.82
2010-10-25,277.01,297.32,216.22,281.1,444.49,195.81,161.3
2010-10-26,278.09,296.25,215.73,280.37,445.65,196.06,161.01
2010-10-27,276.74,294.82,213.89,278.48,442.96,196.24,160.28
2010-10-28,277.84,295.82,213.65,277.6,442.84,196.15,160.56
2010-10-29,277.5,296.38,215.5,277.81,442.59,195.83,160.85
2010-11-01,277.43,296.14,215.5,278.06,443.87,195.8,159.48
2010-11-02,280.35,297.43,217.46,280.24,448.8,196.31,161.37
2010-11-03,281.66,298.25,216.88,280.63,449.68,198.28,160.91
2010-11-04,286.03,301.71,224.07,286.67,462.95,205.06,162.55
2010-11-05,287.53,300.5,224.81,288.21,465.12,209.41,162.54
2010-11-08,287.17,299.62,225.36,287.24,466.69,207.79,161.53
2010-11-09,284.62,298.45,221.72,284.65,465.24,203.27,160.64
2010-11-10,286.99,297.63,222.75,284.23,471.34,206.02,159.6
2010-11-11,286.58,297.61,224.77,282.5,476.06,204.09,159.58
2010-11-12,283.83,296.66,219.85,279.4,469.56,200.97,158.36
2010-11-15,283.1,296.5,217.96,279.93,467.38,201.79,158.8
2010-11-16,279.37,293.32,213.27,275.59,457.61,198.1,156.92
2010-11-17,281.42,293.29,213.12,275.4,459.43,196.96,156.83
2010-11-18,283.85,297.21,217.21,280.37,469.29,199.78,157.7
2010-11-19,285.42,297.82,218.72,281.7,472.25,199.46,157.28
2010-11-22,286.36,297.57,219.08,280.77,470.43,196.65,157.66
2010-11-23,282.27,294.34,215.3,277.27,461.55,193.47,155.95
2010-11-24,287.97,296.42,219.2,283.04,469.6,196.63,156.6
2010-11-26,286.65,294.63,216.49,280.98,464.2,194.41,155.73
2010-11-29,284.89,293.71,217.5,280.81,466.6,195.52,155.15
2010-11-30,284.18,292.38,217.51,279.95,465.21,194.14,155.08
2010-12-01,290.0,297.15,223.54,287.21,478.75,198.19,156.78
2010-12-02,293.86,297.29,226.89,291.55,485.07,203.37,157.28
2010-12-03,294.46,297.36,228.84,292.39,487.24,203.97,157.73
2010-12-06,294.44,296.56,228.89,291.87,488.53,203.53,156.98
2010-12-07,294.31,297.81,229.05,293.19,487.32,203.46,156.19
2010-12-08,294.16,298.69,227.06,292.35,485.77,207.14,155.47
2010-12-09,294.1,299.73,227.96,293.04,487.2,209.82,156.0
2010-12-10,295.07,300.08,229.87,296.06,488.94,211.67,156.62
2010-12-13,293.47,300.22,231.07,296.09,492.8,211.41,157.34
2010-12-14,293.44,301.37,231.16,297.41,491.25,209.43,157.79
2010-12-15,292.3,301.67,229.57,295.98,488.01,207.65,156.4
2010-12-16,294.54,304.28,232.01,299.31,491.46,208.14,157.77
2010-12-17,294.86,304.98,233.71,298.32,490.75,208.72,158.31
2010-12-20,296.65,304.55,234.69,298.35,494.22,209.5,158.89
2010-12-21,298.21,303.45,237.08,300.54,498.52,212.92,158.81
2010-12-22,298.46,304.64,237.07,301.33,500.52,215.27,159.62
2010-12-23,297.29,304.56,237.99,300.67,501.98,213.62,159.74
2010-12-27,296.42,303.27,237.93,301.17,500.16,215.65,159.68
2010-12-28,295.75,303.75,238.62,301.45,502.36,215.71,160.06
