,consumer discretionary,consumer staples,materials,industrials,energy,financials,utilities
71,0.02502808393585047,0.01589847326738718,0.022178862722279338,0.024078187613910017,0.01446110242734248,0.015173293820998312,0.02325912471688423
72,0.04146203829985533,0.04346101092859571,0.026904877830210786,0.05067095381108511,0.026609721342746986,0.027197342972716504,0.01403852275194116
73,0.01712448176464579,-0.006308310672383955,0.010866824174534712,0.018929553560562945,-0.00031061294224293064,0.020741254482070506,-0.025144096528758025
74,-0.0034621875110130112,-0.015023562582786008,0.012678239917263745,0.0116873705859085,-0.004009523376978486,0.012342224177634599,0.009352809500388254
75,-0.00732671600667948,-0.01838233032924935,0.0047405555949101745,-0.01334096170623469,-0.017010810867771006,-0.016792552357985255,0.04058984058923881
76,0.020547357185960808,0.029977085641819893,0.03852223661553108,0.022441717576661847,0.02514372757737543,0.03675149875013843,0.01788247222523315
77,-0.029152771150188,0.020150945861540114,4.476633572280295e-05,0.009718877427978317,0.04748972974697387,-0.009899847719832813,0.044017707653952146
78,0.003786045440185799,0.01937273810514691,0.017436672425404007,0.0156501023157702,0.02798354205207526,0.0012199044121674575,-0.0010650303117316566
79,0.030949473185716985,0.014451597934297655,0.02695683790584747,0.023608762134328286,0.037793646991152834,0.032600751149533876,0.01974535234457464
80,0.015414049456770784,-0.0001274193217426398,0.0088148682854805,-0.011308648058098062,0.014226484325854489,0.007649674827133742,-0.007173643474190926
81,0.0009587873073533489,-0.009681117372585774,-0.0018060546102662306,-0.01686324247364599,-0.02901022662529764,-0.005681216238492385,-0.022837497483341455
82,0.010209321164662673,0.018985892397608627,0.008513701239874069,0.015441921822020975,-0.02776720804901927,0.028402965715260152,0.0166522851856706
83,-0.035563987505975114,0.005837457546732132,-0.05860152558887359,-0.02946887607210085,-0.09269517372060417,-0.021253805461312125,0.026152566869763656
84,0.05177692878290616,0.05405440077829733,0.03626582714017795,0.07313897859847589,0.009352523027804914,0.05336160281805925,0.045917955935332835
85,0.02576588002627049,0.012804263870242593,-0.015573778625627947,-0.00020761961081042435,-0.08336455828487975,0.018708482317013286,0.022105226659049855
86,-0.008041091004341932,0.007320459341431152,-0.011438178190921324,-0.02035298573211769,-0.029813489807709894,-0.033845207958554925,0.03540890875665356
87,0.05226570783118858,0.0076134236407062825,0.05630043777651625,0.029262683285497075,0.045077398391767935,0.017577821304694125,-0.040986175064167164
88,0.020190139375172257,-0.01283400135494636,-0.019439097585123077,-0.0071043315843078965,-0.04880674189573039,0.004439952151468037,-0.05080698081261181
89,0.007100367864461026,0.007250479297047906,0.0009261054915418834,-0.002958915090713091,0.05285495307461004,-0.0023612940023177956,0.01215028355678029
90,0.002284969167824848,-0.003379315635931972,0.02170663090146001,0.0044455649499079795,-0.007481790068769152,0.01577333011453382,-0.011883348572146695
91,0.006672439054668438,-0.017837381759200462,-0.01919517852428652,-0.015939954976000238,-0.04200182201333595,0.008178526391663419,-0.03697770104952085
92,0.020714498139107973,0.02763459894660963,-0.05966246972554365,-0.024453273694700465,-0.05966797883399865,0.006708144769127095,0.011494487822374186
93,-0.01901061651970661,-0.01068482553158873,-0.055878477260835814,-0.024013700324866986,-0.0864220007666302,-0.022049281703987483,0.026029514158084594
94,-0.029534471770064758,-0.041396533580898565,-0.06542581447351438,-0.04115543846764248,-0.05199462621147843,-0.06865492564734854,-0.05318016551130603
95,0.045875078383559524,0.0517219774596118,0.05097450804429648,0.05021716240658708,0.07284629029459652,0.029143315336329433,0.05450203893814393
96,0.02921530258522119,-0.007161754467623263,0.03138228883523622,0.03170231000112579,0.01245141681563134,0.03716966048441907,-0.029905001269981222
97,-0.0167410860079716,0.020274768452697694,-0.023208248602009037,-0.021270596093524326,-0.09475000670315753,-0.014865380429628924,-0.005051287905239069
98,-0.07382146106219162,-0.018297552660880078,-0.11811534286070768,-0.07205340698729917,-0.09291361700336638,-0.09645036538035352,0.02299277801648482
99,-0.01983995932423609,0.022318583383857494,0.03259763671158749,0.01960298540621381,0.01440726156016206,-0.04513758414722133,0.05838275961469043
100,0.07011926866951548,0.03570871937385769,0.08642164028898532,0.07070599750225356,0.08233458253665674,0.06730310969988942,0.038314617952252314
101,0.022739287981957942,0.010518913069596693,0.04138688458228809,0.02481956261411735,0.046801391525213634,0.028225413102162925,0.008639617626117991
102,-0.005026339150810213,0.0003234977163604045,0.007085589169289626,-0.007460364962356934,0.02327313326323006,0.012872135862804376,0.003566849305491173
103,-0.006721153519387279,0.014277998414903958,0.01244365244709224,0.005321572222165413,0.022138897998307414,-0.01317018917371417,0.034223542693649626
104,0.03303463517620689,0.0304644329792771,0.018436057530417826,0.03720268541188976,0.014794997497174004,0.01648514719069576,0.036810009689182674
105,0.005416129414603229,-0.01187887011812157,0.01577721765997177,0.008725104652361482,-0.005627925846316577,0.026962065598172973,-0.03761368586820518
106,-0.02257664733125168,-0.02262740221413907,-0.021332340114835258,-0.01409172335632566,-0.003557721368967515,0.0008267784378009054,-0.014114336081737027
107,-0.002912968768594071,-0.018281621085023965,-0.016172530302432663,-0.008085180956428552,0.02170364800808148,0.0058546929350240685,-0.033513022917058786
108,0.011191850070989447,-0.022261983378956903,0.026604773170280056,0.04746982575519767,0.004187910284372095,0.08655654722395653,-0.018148559304533494
109,0.03526652653247982,0.008355218666246592,0.04769985732985495,0.04542235648773889,0.07160366322454842,0.09098906737698768,0.01662030140664745
110,0.014195746061812163,0.0107110340743105,0.01714408906563157,0.004469087538650335,-0.016936326220654316,0.0008296251870470314,0.014087350021763558
111,0.021604581415266524,0.032639038827581346,0.01673764092877336,0.020652978270273566,-0.03813117086739525,0.02724348056382354,0.02038033827162716
112,0.01324537754794117,0.019671205047626674,0.00021185787815193827,0.006501913493221262,-0.028769832370330657,0.010675305398161155,0.03207409499400444
113,0.013202128147760237,0.0019540149893448526,0.003218413270739325,5.2120373134413215e-05,-0.007172830084996439,-0.035702921309727735,0.009021377553744563
114,0.02042872654151713,0.005300358349858629,0.00549503663737607,0.015493652624505545,-0.029952876283092136,0.0041323160741681035,0.00512624515714444
115,0.005211860756037518,0.018201122768870363,0.02308669012729003,0.020727916601774896,-0.029695645808057846,0.02231593751904815,0.02819573636560174
116,-0.0001010393308301252,-0.02426499989177129,0.016953017475096983,0.009173310463349836,0.0026691975444736557,0.034404870074693145,-0.022349645699386432
117,-0.008037916892373348,0.002714530619582512,-0.013287703999200526,-0.012778098185935711,-0.02740334354655696,-0.0019331909608467062,0.03716061114090043
118,-0.0001281799080952759,-0.005534459797385993,0.03288197456625989,0.02055365591970074,0.04276650189466931,0.003146688826755087,-0.0022386333271236193
119,0.017861235355658478,-0.01529292783133605,0.04023406841621897,0.032994795481783246,0.03018568811601016,0.055775717961048694,0.0021997078903727915
120,0.011181464113363269,-0.0007617974350337972,0.0011618730476640913,-0.01677865151621003,0.010184161611814091,-0.002592432163167316,0.024608417403315555
