,MCK,MCK Volume,A,A Volume,PFE,PFE Volume,AMGN,AMGN Volume,CVS,CVS Volume
150,32.150002,-0.0435853761315744,12.067239,-0.05914366357871341,31.67,-0.030658583802243865,45.720001,0.06172957381900958,14.69,0.0019757131651841507
151,33.650002,-0.07614570171546936,12.303289999999999,-0.03306920771861032,33.16,0.0026705641351359197,48.029999,0.11048473165280762,14.685,0.00568891577528389
152,33.799999,-0.06932060588779713,11.959942999999999,-0.05882827634890063,32.509997999999996,-0.021160150905128353,47.73,0.02741624635604197,14.705,-0.014174359530104461
153,33.880001,-0.1424338034853611,11.773963,-0.08364485058312252,32.860001000000004,-0.04434239064384712,47.98,-0.002980233495956958,14.375,-0.03252809330253031
154,33.200001,-0.11716042231898087,11.366238000000001,-0.02320418855353616,31.780001000000002,-0.02563402865256586,45.639998999999996,0.05302586044723577,14.345,-0.030021176113860425
155,34.16,-0.09164328773018375,11.473533999999999,-0.013467524656409057,33.099998,-0.02096906885571703,47.52,0.07722037059241683,15.0,-0.03097474810901308
156,34.43,-0.09320844128464993,11.466380000000001,-0.019258180887506495,33.59,-0.01992375977045313,47.799999,0.0410504550072678,15.08,-0.025593636885483786
157,34.779999,-0.08923141176100635,11.416309,0.03397624967019483,33.119999,-0.03778880295311198,47.529999,0.013756137299814248,15.085,-0.04575005976535369
158,34.98,-0.11050210514875175,12.474964,0.012368557134649487,34.07,-0.042197607482935,46.419998,0.01844646518743049,15.65,-0.0315879993567791
159,34.799999,-0.10959123709656242,11.587983,0.2521692033000898,33.689999,-0.046969392677486226,46.669998,0.019703812121158938,15.055,-0.010892454500851152
160,34.110001000000004,-0.03219311091545985,12.195994,-0.00693607516458858,34.220001,-0.037841087214663505,47.700001,0.011283825913269542,15.215,-0.02382801241389371
161,35.0,-0.05419506457045586,12.174535,-0.015356180741915821,34.919998,-0.03152334291956006,48.540001000000004,0.020830479738741456,15.555,-0.029145102902766114
162,34.709998999999996,-0.11196462568325295,11.459228,-0.04817478910929452,34.540001000000004,-0.047699491610374754,47.27,0.011660559076933497,15.61,-0.01211895699638319
163,34.830002,-0.13018198672703973,11.587983,-0.05965708465050166,34.549999,-0.04520414059503085,46.84,0.01609306020566722,15.44,-0.029994220015057523
164,33.950001,0.0783041642043539,10.951359,0.02877969496502379,33.240002000000004,-0.026704539504189127,45.209998999999996,0.012410493530852058,15.32,-0.03165875911613672
165,33.369999,0.02145830027124178,10.622317,0.027631832140240068,33.110001000000004,-0.04575331341420512,45.18,0.027422132811724217,15.02,-0.05053476730286879
166,33.5,-0.09168177511267063,10.157368,0.1637360909779343,32.810001,-0.040229988978071576,45.380001,0.01525365162537847,14.675,-0.01403957903608995
167,33.540001000000004,-0.13921369248395937,9.606581,0.057215887755352815,33.080002,-0.04378268574320923,45.029999,-0.0024339704086442228,14.695,-0.042070552278757584
168,32.400002,-0.09791673107554413,9.191703,0.1155625252707171,31.280001000000002,-0.030968527913887427,42.939999,0.055685361124476,14.295,-0.006404264050167983
169,33.669998,-0.028857537766597482,9.656652000000001,0.028636670523597064,32.279999,-0.028755662369228368,44.119999,0.036534366207846135,14.245,0.007963336611778738
170,33.049999,-0.07985331956170484,9.81402,0.1177335629457074,31.93,-0.02921155103829632,43.200001,0.02857470083430863,13.94,-0.02095044886668393
171,31.809998999999998,0.046513586270196416,10.121602000000001,0.053559596265546516,30.75,0.022398281153788595,44.75,0.006647653417929995,14.55,-0.028295985790474702
172,32.040001000000004,-0.07237393823175577,10.536481,0.05225770711922632,30.620001000000002,-0.015176047904961604,44.950001,0.026723999167809452,14.73,-0.04606342441393743
173,31.690001000000002,-0.09431174624927365,10.922747,0.03574755236786428,30.950001,-0.037423941559551,46.049999,0.02315562973322993,14.84,-0.04979010507343862
174,31.5,-0.11021986434384802,11.037196,-0.03341760058875235,30.85,-0.03868290144021968,45.650002,-0.018242635788892937,14.75,-0.06392857889556068
175,30.85,-0.11857162634349956,10.922747,0.02088767963296446,29.950001,-0.02154118656665132,45.080002,-0.012882429244636728,14.79,-0.017318114552992897
176,31.34,-0.09454267054419488,10.715307000000001,-0.01904181057868145,29.77,-0.03262733074440696,45.669998,0.013298171047735253,14.855,-0.03431730436057292
177,31.030001000000002,-0.08177768868604851,10.436337,-0.042574832133432716,30.200001,-0.043913208324204756,45.290001000000004,-0.02805300282892962,14.785,-0.0433172718483918
